,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RKz,RGe,RKe
2024-02-14 21:00:00,310821.80762642896,60736.081610497655,700226.4540002381,116505.17640201731,5.061565953927641,0.14533344853880423,-2.6532608353796885,1.6676955077168902,3.1215911233231974,-0.286253451922193,0.2681710980290748,-3.238850904770601,-0.2806964705174546,-0.8316741195813263,-1.6517361668128352,-0.5292943851898215,-7.402696713038776,-1.761235984745209,0.4335721123304124,-10.079172929615803,1.2793211259104575,-2.8433414230711866
2024-02-15 00:00:00,292983.05702485034,55019.70225044758,620277.3294994193,97483.82776676906,4.655140392053628,0.15077944601132998,-1.9124378078812063,0.9849168212183487,1.9921883464277017,-0.1431193701201613,0.5595850938970179,-1.8131342261953796,0.2075976697291798,0.49831605072949936,-2.3681411516835684,-0.5368677822654061,-5.12276278834437,-1.1576554165850783,0.445590339953688,-8.425050466413811,0.4403889630617739,-2.2418758194892536
2024-02-15 03:00:00,259669.95875006387,49139.73751356488,589574.7777719997,91499.81940377962,3.1575787918399825,0.11703533580911263,-1.488415068647875,0.43889905860460177,1.0168994242306708,0.05086217315751708,2.0705526117580413,-0.9814923645892915,-0.2794555776911411,0.022159925248188023,-2.744982160250309,-0.2872132672166147,-1.3277601055943253,-0.12957968383934443,-0.48726745683188455,-5.067476440544475,-0.016211717578642662,-1.0754014465025294
2024-02-15 06:00:00,233691.44236344367,48815.895678568704,591597.7112185819,94684.90659583922,2.4372524049888034,0.18856066445164157,-1.3083804902226217,-0.12247200571118012,0.5679314603921933,0.07393608477215294,2.917078213039071,-0.4439920484346113,-0.017234182044602697,-0.2228402894414106,-2.2077383286834866,0.05655459369395262,-0.613380323451948,0.755794633353948,-0.14985671963523506,-4.659330451257201,-0.32841416124102196,0.013878197277117754
2024-02-15 09:00:00,211982.81085050057,50361.31673735426,576325.7627854376,107824.9834842249,2.5668096956291753,0.1335803034826178,-1.7130391291098783,0.13140631833334177,0.6417640014619894,-0.07426772647546415,1.5473115130456845,-0.31195928308110377,0.3551097612604763,-0.1873315694306848,-1.1388122024755958,-0.15708547204917858,-3.0875084763907457,1.4226667772484083,0.9198137951742078,-5.488590555955727,-0.08499173072299049,-0.10981938711370809
2024-02-15 12:00:00,209093.0987899708,45422.84948230645,524907.5281285418,125414.50898440483,3.237592190955549,0.06326974258647161,-1.5393799574242528,0.08113963173346062,0.7817895340108224,-0.11227888804384885,0.6636505984465669,-0.6625130528272458,2.833824184144142,0.13080773682636032,1.341827363893085,0.05561404761528509,-5.244650883787286,1.2976447805434395,3.860899763424283,-7.606513715765148,0.18576282480612294,0.33963824421297173
2024-02-15 15:00:00,240966.2819105912,51562.58016584442,463041.30369563226,135854.1107439632,3.328820142067932,-0.07070098727414115,-1.2965371668364651,-0.1429020205789375,1.2226888454144373,0.033325876293492096,-0.22039370881139858,-0.8677857486597579,3.971751985962798,0.5339751596049604,1.4547448921698782,0.4405955479379288,-5.116241178187925,0.5803597367277022,3.4901752015492318,-6.9281304446079925,0.33506863833964035,0.2945103391299325
2024-02-15 18:00:00,240515.58846084017,54939.71331776571,414396.7186796826,137950.2792977232,3.589689240170264,-0.1270864699093157,-1.2149148040091304,-0.2249256466755551,1.3531633122942375,0.01823956878367209,-0.515573377698626,-0.741045829642944,1.4241226982498991,-0.05474496433237868,-1.6325386331196812,-0.017098340826492118,-3.531674294625808,0.14866319221156488,0.47690082484702967,-5.390875353088315,-0.13317708637640358,-0.10028013547906645
2024-02-15 21:00:00,205703.4474352061,51193.25600399219,386757.1389317148,139065.235695733,2.634643000242061,-0.11169769325066797,-1.27793501987338,-0.205196808119263,0.6380522988533308,-0.13133718491645996,-0.263787285156136,-1.0008015253030387,0.18832177112920734,-0.47481508158842456,-1.5951439154599212,-0.4047034105731223,-1.4172463416656118,0.10462302337578337,0.2897490926781412,-2.510167036878157,-0.3668653405252574,0.03268633692470502
2024-02-16 00:00:00,206060.47988690587,46198.119649386266,383784.1976997054,140210.13660264012,2.587455111097495,-0.00785757021959965,-1.1992518128181686,0.40621910039231074,0.24963754601609156,-0.04948682322199146,-0.3633290259291817,-1.1434089358391155,0.4397927856173587,0.19613433277961184,-1.2345821385374802,-0.2672135481774452,-0.13888493493931256,-0.1809104998763171,1.0953778563243237,-1.1637592072894574,0.19634994565645666,-0.6429724772476808
2024-02-16 03:00:00,179036.47324279652,45421.44336335937,383757.22433702566,135157.56889840454,1.9317369012876917,0.07094715908300371,-1.123651765758455,-0.030856079308697416,0.37729793283852603,-0.07119906960131693,-0.15566021218920134,-1.0283224178474648,-0.07232507078903777,-0.19908287839526273,-2.0557597153959484,-0.15456642028350737,0.6245718792405495,-0.24634269347738558,-0.430373587863779,-0.027853044099485857,-0.18517058907389156,-0.31081596207967843
2024-02-16 06:00:00,161656.07003435338,42859.48497126251,397274.95029130124,134889.1344235286,2.494121543633282,0.10673613435981923,-1.1527366250358693,0.29986972692071484,0.4129073620225196,-0.12292911769530916,0.15134989143399097,-0.7540853704950173,0.627318366684517,-0.06557989045760146,-1.6292738385207997,-0.345646291271272,0.49106125567528514,0.18970192828627963,0.5586764774497821,-1.0016735543561188,-0.02958358101506721,-0.5088190531752871
2024-02-16 09:00:00,143844.15833074725,37955.4834718999,394364.1474596118,139255.13054938818,2.702384790758821,0.06753240845661497,-0.9420426868913018,0.5108121472934298,0.3797968005909873,-0.17427265658938954,-0.03980001487352726,-0.7383492026349672,1.5876400562041102,-0.2979442709055605,-0.707246401945274,-0.532365516573054,-3.0391851564776853,0.3185884385633485,1.6828739966791748,-4.7597272454716775,0.08518687885315038,-0.3959171929864158
2024-02-16 12:00:00,146379.54775233546,31360.389813284542,331628.55091138324,141770.64469649692,2.634407171389992,0.003822099540219149,-0.9678862770995463,-0.48015114415788723,0.41718937942928314,-0.13347633013180424,-0.024321598354614542,-0.8533399469843633,2.965524558639939,-0.4619234558871159,0.7795335034296524,-0.0015178494095100716,-4.874784226925368,0.009631516449707205,3.0005733949305804,-6.5169835228612,-0.35201476297581225,0.37523633049241145
2024-02-16 15:00:00,160682.08200482774,37922.69792465448,289068.80815802386,139463.17130470186,3.0035869081521684,-0.06768790667620429,-0.7768594230547985,-0.04364584512016179,0.470386042955646,-0.12999010006779366,-0.3127465625572714,-0.7407643119056255,3.6058926968547422,0.858671768015703,0.44720762868919944,0.5051044637645046,-3.2382814168425518,-0.2246878158606045,2.9127205872095177,-5.15226233938265,0.6591366253883407,-0.21713708188961567
2024-02-16 18:00:00,156039.23253202217,42270.64623059784,261681.67230758411,136917.38787390786,3.2655882726025136,-0.01701445795973161,-0.6215671956916596,0.3745715935746588,0.29509881424388584,-0.0872218383183104,-0.5557426678447365,-0.749534975567883,3.0440585839726397,0.450005521993369,-0.8560739085210406,-0.01185154973062001,-1.4465927548600155,-0.26108356578409625,2.0974010918778556,-3.534871163926133,0.46695634012208076,-0.5076873794825317
2024-02-16 21:00:00,142190.88558077326,37666.70445047309,257822.40465304753,133823.76628376538,3.091963002233533,0.03970685204904027,-0.8294842505388665,0.4815134123250921,0.22626234701963857,-0.10421724786176895,-0.8645001925209508,-0.7793550037952541,2.411645357285117,-0.03590401304190865,-0.9310056680455158,-0.4639462016181354,2.0212576586324453,0.010777443257937665,1.9744018392174194,0.6232790994587295,0.08207760651968543,-0.5208652158107667
2024-02-17 00:00:00,135929.51010223903,32249.408275646118,305340.83773404494,137150.18064827932,2.9426121471979174,0.05516713982967542,-1.1236046166844458,0.37149472367872743,0.21195534029410243,-0.15793177827543614,-1.4126659669900221,-1.1113050064290404,1.9562487555724504,0.10935740523920859,-1.0289958784958402,-0.29893433101365796,3.3932028623168042,-0.03409511893139198,1.7568280682376503,2.9868612987933547,0.1753250311108302,-0.4178894528655248
2024-02-17 03:00:00,119964.57460526311,31209.722900578075,331115.5864790905,133087.3117148473,2.853943723562474,0.029852957454305145,-0.8520528165091009,0.36424649516245544,0.015908057827615195,-0.12028871764311334,-1.4639743910241085,-0.9377822102608753,1.9787580346011695,0.22992156470232264,-1.155870439702045,-0.05216763715646401,2.3380369981830182,-0.3574069034333924,1.712018183487119,1.8001204821537535,0.4025146181947996,-0.6359240048440733
2024-02-17 06:00:00,110962.70860467486,31122.587313066495,355842.4368947981,129430.19153411804,2.270439016364518,0.05682734130686734,-0.624391897207204,0.5518765718477134,0.14300544829550713,-0.20683631433654362,-0.5535483478327172,-0.8093506358957909,1.6232059687036402,0.29366047810646356,-0.7198487098856936,-0.12094594839992877,1.3028641427875847,-0.23357383902848866,1.4644121994901844,0.21036537146298806,0.580939596477461,-0.6004916721876152
2024-02-17 09:00:00,104415.84247173213,28597.290415139614,359257.45196330233,128042.11679183196,2.3278027378740616,0.09197499124978278,-0.6287872435610184,0.708268685945665,0.10737640982809817,-0.32418479705961384,0.06995281542171225,-0.6968108675562354,1.9225198946472701,0.35070285671449264,-0.16831661432104536,-0.13553548160602144,-1.1988169482538122,-0.025197810062547635,2.1440847049747007,-2.9677852579885675,0.8049430101494747,-0.6654428720129957
2024-02-17 12:00:00,107327.06973534028,28195.020910376432,329947.9908125158,128885.91883676701,1.8774813143768092,0.049077418281033444,-0.6021768273363223,0.6161145018306708,0.31161208444864913,-0.23559317483968276,0.6641157555828973,-0.6570894434003859,2.1511178576999295,0.882625591880598,0.5704446620717574,0.43905989193619865,-1.9382337155025529,-0.0847186161320281,2.185391310280951,-3.8776539581259373,1.2416901503255187,-0.6459205018986353
2024-02-17 15:00:00,116737.44717248209,38080.984080961505,317391.6037084472,126212.19468338015,2.262316984529893,-0.02579170928914152,-0.884509100270058,1.2912438243295272,0.589159938733377,-0.19288800480933524,0.7793382589494314,-0.862400018911374,3.063468002200844,2.18287651072493,0.696133118596136,0.6097831036644421,-0.4083694763631825,-0.10691504331545865,2.3434984551035107,-2.565515619572449,2.119706642092446,-1.4202679490036703
2024-02-17 18:00:00,122363.54509701682,41366.33594952838,321127.21012307104,126576.55390115311,3.017748440898126,0.03473062514171453,-1.0131736593034264,1.5753803304835245,0.7501900320472361,-0.14233556686470666,0.49072346857742566,-1.0559225113681538,2.6327185603534313,1.4223970621495572,-0.4849340197104889,-0.26081234085797017,1.8424088012430297,-0.12153589692901935,1.8173550142821158,-0.6528894489290956,1.4221729313485465,-1.6541673753478165
2024-02-17 21:00:00,106262.87234673553,32447.43751842935,357187.63381529663,123587.01930971333,2.969616339723863,0.03779070139445556,-1.1215178656276452,0.7691911339885406,0.6154426351115269,-0.19195251296878008,1.045200484351649,-0.8933322213862765,1.6934829819051633,0.40065842799349827,-0.8548257100865683,-0.5099136283919887,5.025797463035215,-0.0011686222868930026,1.5371386959202238,2.132498504587349,0.4134393171708763,-0.9985454005168023
2024-02-18 00:00:00,103899.30975914694,30352.201576261425,429684.4353246317,126551.31165975622,2.024952949213105,0.038373665097070415,-1.3237316742758678,0.343392477488904,0.3499544110291894,-0.13067557689005724,1.6516921447645454,-0.5726380311129144,1.3373882728914794,0.5952621158697199,-0.3880884195611853,0.18581035959611233,4.305099489168146,-0.023613424540370843,1.3252837837198006,1.952186069466364,0.6215047488780032,-1.1180995451922282
2024-02-18 03:00:00,97880.16248421393,36460.941285705376,450177.7827813286,123076.96933964132,0.6289174632481058,0.0451593109961236,-1.3241066608294658,0.3567441530824089,0.3764045451875573,-0.006045651297364238,1.5238946790702872,-0.22336599589012687,-0.017736897321930456,0.7408180997202058,-0.28570172563429136,0.4875365337630016,1.0209286973604026,-0.17368528258392163,0.011970503422380763,0.1922232158714754,0.8051670271466512,-1.6311701006056696
2024-02-18 06:00:00,97728.15248544625,40882.99070554226,451736.4951876164,122799.70955594351,0.9626838146595038,0.03140303258989161,-1.0758260748309938,0.47802930336381183,0.08887223854967034,-0.060738162871791505,0.9855414233722746,-0.1528055110941841,0.340005598656466,0.830448297142095,-0.3428816131472033,0.45682632070426465,-0.8857367833307378,0.7060886007854916,0.5623329955525219,-1.7581359465315225,0.9641907543499763,-0.6949612663151299
2024-02-18 09:00:00,90473.91964023434,46328.38981291749,431045.86826138466,138328.48311660794,2.1310551598545677,0.04308531248531471,-1.0591968157303906,1.775169347230669,-0.4006789577442855,0.049917657899423123,0.6644224128249827,0.09484004404864596,1.3134614006160414,1.7494881153775363,-0.8383811724548677,0.36017234833424616,-1.4908763029709506,1.8868017616751556,1.7364382576293003,-3.2271570599201103,2.0423387251801772,-1.04240444533455
2024-02-18 12:00:00,79619.1191604211,48662.713429561976,419533.56704344385,163554.62760812687,1.7495522310258793,0.05399173252908146,-1.1871675186938808,1.9069657355534608,-0.380910484512828,-0.0743454370708722,1.130107254229756,-0.10152336696381904,1.9710833686683664,2.0337650496971347,0.029399383111660293,0.3591901799170022,-0.21527751393171018,1.911674134071637,2.213853831179449,-1.9077694804934648,2.2865096200122537,-1.0809357532118855
2024-02-18 15:00:00,91108.9463154462,54086.89769912474,426395.8739604597,179620.6444125553,1.3094181081894007,-0.0027282890175584704,-1.4201630260886362,2.402991104206579,0.016106210733607462,-0.10582742007256762,2.0622525426730305,0.12016990425373959,2.5396869103128474,2.7186603496192756,0.8632642543988678,0.3056607333709103,0.28188518393866147,1.849888154795719,2.1538478628371025,-1.6696224408351337,2.8172075466676154,-2.0934358797532355
2024-02-18 18:00:00,98265.62705543665,55264.98527037364,425622.28701651894,203512.2117517144,0.7004977140410268,-0.004661120798347098,-1.45044204049808,2.3844638095643096,0.002239982312324973,0.13364808263350636,1.8328706982548104,0.3709679879629038,0.8080364101496808,1.7878961730741574,-0.2049583688848765,-0.43393320944365193,-0.2753583777620063,2.471535516687397,0.48863824204547823,-1.3582847495597634,1.8215436382854984,-1.7343383213378962
2024-02-18 21:00:00,86681.84554753287,44713.94037514186,420448.1330008004,233005.81157300307,0.6505191046515462,0.030021963213233416,-1.2384269545265332,2.145653583541751,-0.24194473842662292,0.011192062416519367,0.07608191148114524,1.6797586377444413,-0.08288038487403532,1.0765179570912533,-1.1667738800476293,-0.7395922653035787,1.4815027718575315,4.073342294979723,-0.24428807375622677,1.993328710251373,1.3648472926084196,-0.990496880833003
2024-02-19 00:00:00,73063.31124640786,39289.79233981634,457622.7468886416,291496.4053232764,0.5989012231620835,0.19437940172719612,-0.9033929188094142,0.9327395748994225,-0.14433993694971292,-0.18977443396096044,-0.25984663146981907,3.004257657039845,-0.1910397733016002,0.6274120015508229,-1.3520856015177873,-0.3240066597726629,3.371959738495581,3.68358959044291,-0.4144650396787948,3.9362980656127307,0.6041279473605239,-1.1568005603057716
2024-02-19 03:00:00,57476.79655474866,37715.39652405234,493282.46335230494,312571.34672656993,0.6172820276630276,0.2309684159639131,-0.5681090460571069,1.2942092440001982,-0.06295735630396573,-0.1913535519192556,-0.7490660430569676,2.7923375725978605,0.05408013362733316,0.8588365690964267,-1.175225776595223,-0.10363632884371732,1.7335493079200441,2.050216522173427,-0.2640179766643165,2.4334423693710905,1.1509580511118234,-2.6044393404817385
2024-02-19 06:00:00,47678.43447195104,37051.247636792046,495067.41193971457,335781.08220222243,0.5094118393064464,0.19339607176972878,0.09112172801364649,2.2235927622925913,-0.10724436593730344,-0.11981843756638269,-1.76326070409079,3.745520365488103,0.3214765553477085,2.0449957116459485,-0.6749465155863695,0.07232885944881605,-1.1522393995825109,2.210572130982608,0.1351057614271091,0.010487737188186186,2.222343987538061,-3.66741926878444
2024-02-19 09:00:00,42897.95181808308,39277.699888146766,468394.0923213227,360319.70475579426,-0.1518023019873258,0.01987655841238696,1.2465556234710904,2.6933617739795634,-0.10419247298848552,-0.13717833324400308,-2.0611458082240652,3.2151688256660975,-0.295216099023142,2.3579747075183213,-0.18030930242302862,0.22022432446505127,-0.5132484842729604,3.2513431565502753,-0.20804257300948195,0.4531440024673401,3.0308878732762308,-1.4106318196242953
2024-02-19 12:00:00,43783.75353961362,41808.093045237154,483981.2446794186,406010.0943837084,-0.27968893249949306,-0.17051131226643007,2.829655452465465,2.724422443475675,-0.2199902078105483,-0.1366898961181714,-2.0699829614995737,3.425183666031118,0.5674348006895611,3.119089160536953,0.8585459127714226,0.46266110613584077,2.198513870663174,2.2119774073755196,0.6283358758160477,1.7185303121967759,3.494284757996117,-1.1079732496658083
2024-02-19 15:00:00,61442.543533945805,49271.179780680926,515881.99192764726,408098.4167551055,0.07145702480275741,-0.36995878408057326,3.9176259643065583,3.4194496412847815,-0.20279933059597144,0.051642010744652765,-3.2294324826836722,3.0568814273967457,1.1878959367011777,3.983294145691202,1.0395058111936681,0.4077273435356909,2.043134415068656,-0.5746665122371579,0.9438033825118238,1.2834839086430125,4.145493758156393,-3.1333716166121266
2024-02-19 18:00:00,66237.07906139686,50615.00366560808,528112.9480449016,393597.29771938577,0.49710253803688487,-0.20622130076222348,2.9630255263295893,2.0566192501146054,-0.2312551451781656,0.29402561572134644,-3.74633990832455,2.119297247972589,0.3110732520415065,2.0700512458322,-0.29247432418085534,-0.04197020711413137,0.4959003462379096,-1.933502222290225,0.22966205827197164,0.7821121901959853,1.9268447280413512,-3.14639319404783
2024-02-19 21:00:00,55125.09813163933,48364.62330701569,526593.4394063861,366334.7687536366,0.08741062584190647,-0.05619333421732885,0.9985439357993696,1.8017595615016067,-0.06264416785430627,0.23723734100561003,-2.215017247080025,0.4444418204125291,-0.21847303481039487,1.373132168866522,-0.46780750599071796,-0.3441259728889468,2.6172574292251807,-1.7515301397188725,-0.3739460465118341,3.7463201146639293,1.2765895818243786,-2.9991875858336385
2024-02-20 00:00:00,56132.43693199735,43181.882651206826,584645.7085161655,355764.2467014581,-0.5324728727219025,-0.06186263308324786,0.22542242627354078,0.8178213249677994,0.20833438090186857,0.10840408415910599,0.9418113428707321,-0.23573774885495002,-0.4176816263727706,0.488171965890328,0.38406926006888337,-0.34744505863057484,4.318330120866498,-2.1630030939042895,-0.4186006266381355,3.6835692244441267,0.42383481526136635,-2.519664243743598
2024-02-20 03:00:00,63420.99414912721,40859.81004059527,619869.3700171025,319613.901925304,-0.603784852895897,-0.038147505107102034,0.19182498229794398,0.057822346023650384,0.6492549821283002,-0.062252795916136056,2.9674617162469348,-0.7706364745477262,-0.5153347585951592,0.14321449392188668,0.7478485067602337,-0.1926173435904507,3.2073299782507334,-3.793099558983064,-0.5433388333710656,0.6518281326017519,-0.034394696543562225,-2.8884604481610445
2024-02-20 06:00:00,72285.9646780184,39021.34802965309,653924.0360463813,273833.29622742394,-0.20011250399051367,0.05588502234977362,-0.3368922211329954,0.15532972735025574,0.8526017455794134,-0.13194039405025665,4.811264233372288,-1.4965697458513143,-0.3371149526445365,-0.02989693490454136,0.5767693027049133,-0.22253632077153843,1.2460550409453734,-3.8109023654880607,-0.4200599245152401,-3.0282044673034054,0.008848778279200331,-2.8065545681199975
2024-02-20 09:00:00,75879.21108755334,36053.02551193004,646784.1589015225,237298.41083076186,0.2559151480645216,0.030446901747143387,-1.1874202912504375,0.5937367733403448,0.5141479896096772,-0.11387546332587638,4.832460227983773,-1.7161948325140812,0.3809178222980277,0.14941519880034398,0.7356910001649171,-0.3411860240972335,-0.6087748101839032,-2.7844633966143184,0.5079050603669049,-4.509729894981761,0.33597931082184435,-2.8494256286910193
2024-02-20 12:00:00,88176.8902815806,31651.729909152848,640774.500146409,213688.88686055466,1.6359481367337374,-0.006619806861955407,-1.166458933630069,0.11270790172887372,0.5861571548723559,-0.30070409110754776,4.118480283448328,-1.43629543615837,2.3663317360030542,0.12904148555083947,1.4048534029645412,-0.22492529985239848,0.2183041421830152,-1.6971094118782262,2.448024577963967,-4.369665344368981,0.1951064998459784,-1.539980811078799
2024-02-20 15:00:00,106224.04459158743,31194.639035118234,651499.5283726756,200640.84753419217,2.036150888155144,0.06481775151324716,-2.0369544836857765,0.6991504900725967,0.8219640239100768,-0.2613150727140751,3.3549518639346907,-1.3485369410417485,3.137303803419029,0.6999628714688493,1.7406818811765408,-0.21642432670943,0.6800388207273769,-0.7856288449406323,3.0196864969348547,-2.674109447676681,0.6792234845639946,-2.173196877657257
2024-02-20 18:00:00,125775.61891499389,26976.96445222916,655463.3386741204,196719.303809837,3.593133603830394,0.06629236579986049,-2.5270879671077737,0.6626001631918216,0.8526989338587779,-0.11766710453755251,3.3242578674927326,-1.4704775920909718,3.6574580955703015,0.3288655436010679,0.7303734724350855,-0.32486347207546784,-0.7112053202701673,-0.08318646527502736,3.537100508206562,-5.10150882448552,0.3891114298540458,-1.802397003483651
2024-02-20 21:00:00,122000.11159618528,24177.58803828813,636137.49345484,198844.01988425158,3.970466286492086,-0.012047370678843698,-2.577646336831517,0.3734881305971384,0.38278070712837325,0.12363718313792932,2.2563653737698828,-1.746825454878446,3.058067537432024,0.08125998329746037,-0.37695346036073546,-0.07807787244454024,0.2700723444507242,0.16945033766194684,3.198684748324134,-3.3791129789797276,0.18382044569351258,-1.0348586748882627
2024-02-21 00:00:00,117633.424171202,25290.48240742709,661296.901314256,200379.43110333505,3.709318871907479,-0.08016405674646412,-2.537096562299708,0.4915503307466368,0.07603258674604058,0.23233679170883942,-0.38320648454270995,-2.24532978364058,2.6702869560602402,0.6868206275728761,-0.4519994668298993,0.2654013518535543,1.3926700750455159,0.5095357685671156,3.1011227615850747,0.6036542499804547,0.6047789476378158,-0.27378134083864936
2024-02-21 03:00:00,112236.92311265945,29910.257238324903,666219.1670758232,209849.99248530128,3.568794617935015,-0.08223102268253622,-1.924647266034266,1.5535700759101596,-0.16359706237298544,0.347842393770745,0.3946113067540431,-2.8301885953143717,2.4043062542538616,1.893551257474837,-0.8530240357882819,0.5091312493955948,-0.3795840576315499,0.6217544250656715,2.7971366218371827,-2.4183427162863422,1.7970899542175456,-0.02627432156438214
2024-02-21 06:00:00,99208.10499817511,36287.71739437194,653097.8856694145,213809.32668475356,3.733979188490195,0.019463553167611142,-1.3665606235837415,2.093542619334383,-0.48122374246241484,0.3829571855224426,1.5231697497411423,-3.01818761840001,2.446492742307585,2.310008585012355,-1.3968861980991216,0.6487954109006385,-1.6971337659109742,0.26198805012353493,2.8377802860210997,-5.58772208055857,2.339917291544968,-0.17992757439457963
2024-02-21 09:00:00,82064.18123371842,43924.238113778694,629561.0777321461,215508.93436796963,3.040678812423376,0.09446299813320333,-1.0065345491747466,2.453609953539049,-0.6838421408593881,0.38944899538552086,1.843499777264283,-2.9910496665450443,1.8607933146388358,2.6414843213919372,-1.5276609579251945,0.9029847172473651,-0.2501726396481024,-0.24981893571537647,2.291322993490773,-4.127816680161015,2.87268267726769,-0.7189137718841279
2024-02-21 12:00:00,66210.62830699091,55792.187286915025,647694.1566530155,208413.23767330142,1.6531852284940032,0.08373410028773035,-0.7891605935930691,2.5538178851255546,-0.5850379004211843,0.015168184101911557,2.1464919568425946,-3.130602725538102,1.6490340938010166,3.3959816386221884,-0.6650039482707885,1.1583355514477292,3.1547381981163602,0.03376877292292731,1.6569532809321295,0.14422160637283143,3.6132511521836417,-0.17860698025759447
2024-02-21 15:00:00,67700.0959510694,68944.28602504965,697703.4228114595,216238.33986310486,0.9388561561427486,0.08550235273801322,-0.22634399670256572,3.6667118142202857,-0.42277354249827626,-0.08303728349240007,0.7167361013592648,-2.776077398545782,1.5913241809345757,4.037875815800136,0.028313325623928028,0.6330648991171027,2.648718433191626,0.3289162635898026,1.4754453770029663,1.2194701723921781,4.297311644091775,-0.788062148787267
2024-02-21 18:00:00,66822.19614046776,69466.38910784444,704906.4748099546,215517.82896684116,0.9617360553071487,0.0854856246240411,0.3469176388372473,3.200686789596435,-0.2274370243491199,-0.1362358615784238,-2.4285282091709073,-3.0362740674076565,1.209734879963088,2.765032797913147,-0.4148533280159245,-0.2992532059961488,-1.7695000907109244,-0.7987141293511929,0.8598053762643851,-0.6496255756844134,2.952183820554669,-0.6162092127027239
2024-02-21 21:00:00,58739.264065925425,62480.41677553283,659482.2208521035,198986.1146691191,1.2261272575055673,-0.030444213801675078,0.4272020984600214,1.3295653990394152,0.09426384885770878,-0.2258434247879161,-3.8893965672212065,-2.6368212922469256,1.030682517536727,0.9224291504961146,-0.2889531319722607,-0.4217123643395674,-2.107127366843623,-1.1837430046613386,0.8124660628739228,0.1289398444119949,1.164140673289439,0.5507149870061929
2024-02-22 00:00:00,60580.808489866926,60357.40203810979,659392.5236861324,189948.98006615625,1.141710860444436,-0.06567434034711894,-0.05936860004394863,0.969903424925282,0.26867718539697977,-0.13587896514765696,-2.39901990290114,-1.600320777629213,0.9348639791247633,0.7964561380697973,0.17846657220960846,-0.23928669641204006,1.8023916299062883,-0.9303956578421491,0.9858259069099455,3.119069272406941,0.9321700340080179,-0.3593469051821667
2024-02-22 03:00:00,62594.14202565297,57311.824133032766,698413.8800580794,178889.56845972867,1.4158029594212318,-0.011312302465035722,-0.14983225526973995,1.0203833617911464,0.19238745020711537,-0.18403645539029623,-0.8221159160912064,-1.1772661609538635,1.2431369403534127,0.7774521775665747,0.1311171111954718,-0.27046951136459196,1.7718745495546966,-1.007184034573523,1.3432203179445525,1.3280197614944111,0.9452626082818865,-1.000133490680546
2024-02-22 06:00:00,63412.93809168912,54515.2605926346,697665.0139565138,168193.80491936815,1.410067532211044,0.09740132201151253,-0.09181862429912223,1.1876709204608864,0.056948263341460845,-0.27844640945333515,-0.9818747500194702,-1.3534318976756956,1.3737522641902422,1.0252975158301232,-0.020654585981913408,-0.15848701395178136,-1.3172658383572384,-0.7112292151039044,1.4298660048991825,-1.6536399962496902,1.2102289939509276,-0.6372868621882173
2024-02-22 09:00:00,62148.00296844364,53888.50463167429,669960.937949563,163527.01741348434,1.0410072689645977,0.12437930809001259,0.09635121365605635,1.8188841697411895,-0.173795933773961,-0.23593713949637513,-1.7751638063693556,-1.410896890698695,0.8739263647444664,1.6078857748995217,-0.3506772027188715,0.09083523685684196,-0.5341875975464118,-0.0714625535857286,0.9885053081096998,0.10361772620228993,2.021277238004394,-0.3830986189721668
2024-02-22 12:00:00,55838.31051296149,56477.30170874239,686126.5618495113,166650.2137619164,0.4403699694989949,0.1479947236039099,0.419943565195687,1.8025467456922957,-0.15936652955252417,-0.40630276196712695,-3.897613881365296,-1.3761709550366685,0.6834615142060745,1.9608901334169941,-0.28911187672996336,0.1380629819187514,2.4811477072678043,-0.06350116343609208,0.4586193459254656,5.518448053938418,2.1989177659742642,-0.06993338889603207
2024-02-22 15:00:00,55903.18643107643,56870.66504111932,723553.7284265476,162155.39228326475,0.2572381504149483,0.07725680489045449,0.9087585821183418,1.8588455700467859,-0.266029536011307,-0.3390975346385965,-4.781793406770572,-0.9670925566258033,0.7708046605668456,1.9498019291398798,-0.036366259031910216,-0.009884864352067476,0.6484839459990488,-0.4647963585674949,0.5641582322847996,4.264280620236331,2.1108014354428604,-0.4477907898701359
2024-02-22 18:00:00,55052.79931787223,56263.78863873773,700133.8150830908,156610.61241685852,0.32547026909098636,0.05623828083735893,1.1930345962946527,2.0657979693780204,-0.3269096351825636,0.13956815808828055,-6.964554110033733,-0.9757467851316218,0.7117152545756877,1.37175783460556,-0.14854973858083717,-0.3527526052742754,-3.7167996069827685,-0.5572571359359345,0.5600684465300717,1.7292496376653252,1.5172389251781055,-0.4542737238876803
2024-02-22 21:00:00,52694.512077730345,49251.20876719497,643270.8569157198,150118.63814704856,0.17046321442511023,0.0317181667684077,1.440800557134755,1.1154779635235357,-0.11144933785608421,0.03582636048494866,-6.836210707930949,-0.6657026292910732,0.4124979076838203,1.5881603403950275,-0.21835992964276724,-0.649312951068774,-5.265088719201017,-0.6011087286861072,0.0952707894068349,-0.040141782829934414,0.3986204852014054,0.38991649421618535
